organization_id,organization_key,name,address,city,state,zip,type,bank_account,created_dtm
442,0e50c6eb-b2b2-4ef3-8072-bc90a8887ebb,"Washington Federal, Inc.",8116 Sawgrass Court,Santa Barbara,California,93106,Family,5543452332852447,2024-10-12 06:44:33
377,639e6e06-8d91-4cd9-a050-e75791b5fbe3,Wells Fargo & Company,9991 Netherclift Terrace,Warren,Michigan,48092,Admin,4775454658318641,2024-10-12 01:07:15
379,472d61dd-53fc-4326-97ad-04b894a2eb6b,West Corporation,2876 Ardsley Place,Newark,Delaware,19725,Enterprise,4705835913786103915,2024-10-12 01:21:10
341,857205a4-cd86-49f4-bb03-ee71da574ff9,"Western Asset Managed Municipals Fund, Inc.",5915 Algonquin Road,Pocatello,Idaho,83206,Individual,6011232904424952,2024-10-11 21:57:11
119,c2ecdeb7-15bb-4a64-b03f-ba57f90b40a8,Wins Finance Holdings Inc.,5587 Fink Street,Colorado Springs,Colorado,80910,Moderator,6011868452754066,2024-10-11 01:31:42
261,3b5b9696-19e5-4de2-a31c-500f7d06197b,WisdomTree Middle East Dividend Fund,14539 Baffie Court,Wichita,Kansas,67230,Admin,6011187419344527,2024-10-11 14:49:48
234,a096ebfc-eb63-4b1b-86ff-8fe9a141ef1d,WisdomTree U.S. Quality Dividend Growth Fund,5190 Garner Path,Athens,Georgia,30610,Professional,5324517146287728,2024-10-11 12:25:11
23,015af7ba-0a05-48fd-87f9-ef1244924ec2,XBiotech Inc.,3972 Adeline Way,Baltimore,Maryland,21265,Partner,6011516179259139,2024-10-10 16:51:10
32,6235aea3-eb74-4cad-9e13-85d4f182e981,"Xcel Brands, Inc",2867 Isabelle Place,Philadelphia,Pennsylvania,19109,Moderator,6011264178248320,2024-10-10 17:45:01
39,b7ddd68b-88a5-4c91-a7f7-98c7ab340555,Yintech Investment Holdings Limited,9069 Hollywood Terrace,Rochester,New York,14609,Government,4131116805690870,2024-10-10 18:17:43
94,2c880276-e9c3-4349-b9c2-f01febb90884,Zion Oil & Gas Inc,758 Noriega Drive,Buffalo,New York,14263,Individual,4284316402728621053,2024-10-10 23:11:32
475,ea2afd1d-5c18-4972-ae4b-73369bd717da,iPath US Treasury 10-year Bull ETN,2940 Dipper Loop,Grand Rapids,Michigan,49518,VIP,4679484973585118965,2024-10-12 09:58:28
300,80a6f72a-974e-4f79-b9e5-c9334032db21,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,9425 Melendez Way,San Antonio,Texas,78215,VIP,6011510275100875,2024-10-11 18:03:41
388,0fd9e9e3-2a57-4edd-a0f0-67c2fb01ad5b,iShares MSCI ACWI Index Fund,7463 Bay Meadows Circle,Austin,Texas,78764,Premium,6011743929453198,2024-10-12 02:16:04
325,bc332b56-f092-4e77-8d9c-8ea7d9ca012d,iShares MSCI China ETF,5956 Baez Way,Tucson,Arizona,85754,Guest,4865284444995381,2024-10-11 20:27:11
371,208f7cde-cb6e-4b7f-b902-12257653d6b3,iShares MSCI EAFE ESG Optimized ETF,14280 Fox Place,Seattle,Washington,98148,Individual,4540632191179,2024-10-12 00:33:46
19,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,iShares S&P/Citigroup International Treasury Bond Fund,205 Fort Terrace,Las Vegas,Nevada,89135,Basic,5470141841032818,2024-10-10 16:38:29
194,977b0468-9502-4e60-865d-41d284e55126,lululemon athletica inc.,7710 Santee Place,Boulder,Colorado,80310,Nonprofit,6011833366515086,2024-10-11 08:41:52
199,e9f65fa5-dfdc-4505-905e-beef8e48636c,pSivida Corp.,14291 Tucson Trail,San Diego,California,92137,Reseller,6011356017984345,2024-10-11 09:08:07
